event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
1094,2025-10-18 19:04:09,25  10  14  10  40\1094.mp4,0,,2026-01-29T10:57:07,Chinook,Up,1.0
1095,2025-10-18 19:05:16,25  10  14  10  40\1095.mp4,0,,2026-01-29T10:57:35,Chinook,Up,1.0
1096,2025-10-18 19:08:12,25  10  14  10  40\1096.mp4,0,A,2026-01-29T10:58:05,Chinook,Stay,1.0
1097,2025-10-18 19:13:14,25  10  14  10  40\1097.mp4,0,,2026-01-29T10:58:28,Chinook,Up,1.0
1098,2025-10-18 19:22:42,25  10  14  10  40\1098.mp4,0,,2026-01-29T10:58:52,Chinook,Up,1.0
1099,2025-10-18 19:24:37,25  10  14  10  40\1099.mp4,0,,2026-01-29T10:59:15,Chinook,Up,1.0
1100,2025-10-18 19:26:04,25  10  14  10  40\1100.mp4,0,,2026-01-29T10:59:39,Chinook,Up,1.0
1101,2025-10-18 19:33:25,25  10  14  10  40\1101.mp4,0,,2026-01-29T11:00:03,Chinook,Up,1.0
1102,2025-10-18 19:40:40,25  10  14  10  40\1102.mp4,0,,2026-01-29T11:00:26,Chinook,Up,1.0
1103,2025-10-18 19:43:02,25  10  14  10  40\1103.mp4,0,,2026-01-29T11:00:50,Chinook,Up,1.0
1104,2025-10-18 19:47:09,25  10  14  10  40\1104.mp4,0,,2026-01-29T11:01:15,Chinook,Stay,1.0
1104,2025-10-18 19:47:09,25  10  14  10  40\1104.mp4,0,,2026-01-29T11:01:15,Chinook,Up,1.0
1105,2025-10-18 19:47:24,25  10  14  10  40\1105.mp4,0,,2026-01-29T11:01:34,Chinook,Stay,1.0
1106,2025-10-18 19:57:08,25  10  14  10  40\1106.mp4,0,,2026-01-29T11:01:56,Chinook,Up,1.0
1107,2025-10-18 20:00:19,25  10  14  10  40\1107.mp4,0,,2026-01-29T11:03:59,Chinook,Up,1.0
1108,2025-10-18 20:02:22,25  10  14  10  40\1108.mp4,0,,2026-01-29T11:04:21,Chinook,Up,1.0
1109,2025-10-18 20:06:22,25  10  14  10  40\1109.mp4,0,,2026-01-29T11:04:42,Chinook,Up,1.0
1110,2025-10-18 20:08:26,25  10  14  10  40\1110.mp4,0,,2026-01-29T11:05:08,Chinook,Up,1.0
1111,2025-10-18 20:08:47,25  10  14  10  40\1111.mp4,0,,2026-01-30T11:17:00,Rainbow,Up,1.0
1112,2025-10-18 20:10:16,25  10  14  10  40\1112.mp4,0,,2026-01-29T11:06:47,Non fish,Down,1.0
1113,2025-10-18 20:14:16,25  10  14  10  40\1113.mp4,0,,2026-01-29T11:07:09,Chinook,Up,1.0
1114,2025-10-18 20:16:35,25  10  14  10  40\1114.mp4,0,,2026-01-29T11:07:32,Rainbow,Up,1.0
1115,2025-10-18 20:25:17,25  10  14  10  40\1115.mp4,0,,2026-01-29T11:07:55,Chinook,Up,1.0
1116,2025-10-18 20:26:32,25  10  14  10  40\1116.mp4,0,,2026-01-29T11:08:20,Chinook,Up,1.0
1117,2025-10-18 20:32:26,25  10  14  10  40\1117.mp4,0,,2026-01-29T11:08:44,Chinook,Up,1.0
1118,2025-10-18 20:37:05,25  10  14  10  40\1118.mp4,0,,2026-01-29T11:09:09,Chinook,Up,1.0
1119,2025-10-18 20:40:47,25  10  14  10  40\1119.mp4,0,,2026-01-29T11:09:31,Chinook,Up,1.0
1120,2025-10-18 21:02:49,25  10  14  10  40\1120.mp4,0,,2026-01-29T11:09:53,Chinook,Up,1.0
1121,2025-10-18 21:05:42,25  10  14  10  40\1121.mp4,0,,2026-01-29T11:10:15,Chinook,Up,1.0
1122,2025-10-18 21:30:53,25  10  14  10  40\1122.mp4,0,,2026-01-29T11:11:53,Chinook,Up,1.0
1123,2025-10-18 21:31:56,25  10  14  10  40\1123.mp4,0,,2026-01-29T11:12:19,Chinook,Up,1.0
1124,2025-10-18 21:33:29,25  10  14  10  40\1124.mp4,0,,2026-01-30T11:19:15,Rainbow,Up,1.0
1125,2025-10-18 21:39:16,25  10  14  10  40\1125.mp4,0,,2026-01-29T11:14:30,Chinook,Up,1.0
1126,2025-10-18 21:41:04,25  10  14  10  40\1126.mp4,0,,2026-01-29T11:14:53,Chinook,Up,1.0
1127,2025-10-18 21:52:48,25  10  14  10  40\1127.mp4,0,,2026-01-29T11:21:15,Chinook,Up,1.0
1128,2025-10-18 21:54:11,25  10  14  10  40\1128.mp4,0,,2026-01-29T11:21:40,Chinook,Up,1.0
1129,2025-10-18 21:55:10,25  10  14  10  40\1129.mp4,0,,2026-01-29T11:22:06,Chinook,Up,1.0
1130,2025-10-18 22:08:45,25  10  14  10  40\1130.mp4,0,,2026-01-29T11:22:29,Chinook,Up,1.0
1131,2025-10-18 22:30:12,25  10  14  10  40\1131.mp4,0,,2026-01-29T11:22:48,Chinook,Stay,1.0
1132,2025-10-18 23:12:50,25  10  14  10  40\1132.mp4,0,,2026-01-30T11:20:14,Rainbow,Up,1.0
1133,2025-10-18 23:20:59,,0,,2026-01-29T11:24:30,Non fish,Stay,1.0
1134,2025-10-18 23:21:05,25  10  14  10  40\1134.mp4,0,,2026-01-29T11:24:47,Chinook,Up,1.0
1135,2025-10-19 00:12:25,25  10  14  10  40\1135.mp4,0,,2026-01-29T11:25:04,Chinook,Stay,1.0
1136,2025-10-19 01:00:23,25  10  14  10  40\1136.mp4,0,camera glitch,2026-01-29T11:25:40,Chinook,Up,1.0
1137,2025-10-19 01:02:48,25  10  14  10  40\1137.mp4,0,,2026-01-29T11:25:57,Chinook,Up,1.0
1138,2025-10-19 01:26:14,25  10  14  10  40\1138.mp4,0,,2026-01-29T11:26:54,Coho,Up,1.0
1139,2025-10-19 01:33:06,25  10  14  10  40\1139.mp4,0,,2026-01-29T11:27:25,Chinook,Up,1.0
1140,2025-10-19 01:35:16,25  10  14  10  40\1140.mp4,0,,2026-01-29T11:27:45,Chinook,Up,1.0
1141,2025-10-19 01:45:40,25  10  14  10  40\1141.mp4,0,,2026-01-29T11:28:08,Chinook,Up,1.0
1142,2025-10-19 02:22:03,25  10  14  10  40\1142.mp4,0,,2026-01-29T11:28:30,Chinook,Up,1.0
1143,2025-10-19 02:44:45,25  10  14  10  40\1143.mp4,0,,2026-01-29T11:28:56,Chinook,Up,1.0
1144,2025-10-19 03:21:09,25  10  14  10  40\1144.mp4,0,,2026-01-29T11:29:26,Non fish,Down,1.0
1145,2025-10-19 03:38:16,25  10  14  10  40\1145.mp4,0,,2026-01-29T11:29:49,Chinook,Up,1.0
1146,2025-10-19 03:43:25,25  10  14  10  40\1146.mp4,0,,2026-01-29T11:30:44,Chinook,Up,1.0
1147,2025-10-19 04:02:25,25  10  14  10  40\1147.mp4,0,,2026-01-29T11:31:10,Chinook,Up,1.0
1148,2025-10-19 04:26:02,25  10  14  10  40\1148.mp4,0,,2026-01-29T11:31:41,Chinook,Up,1.0
1149,2025-10-19 05:00:14,25  10  14  10  40\1149.mp4,0,,2026-01-29T11:32:03,Chinook,Up,1.0
1150,2025-10-19 05:03:12,25  10  14  10  40\1150.mp4,0,,2026-01-29T11:32:23,Chinook,Up,1.0
1151,2025-10-19 05:06:02,25  10  14  10  40\1151.mp4,0,,2026-01-30T11:21:04,Unknown,Up,1.0
1152,2025-10-19 05:45:45,25  10  14  10  40\1152.mp4,0,,2026-01-29T11:36:25,Chinook,Up,1.0
1153,2025-10-19 06:01:02,25  10  14  10  40\1153.mp4,0,,2026-01-29T11:37:10,Chinook,Up,1.0
1154,2025-10-19 06:01:47,25  10  14  10  40\1154.mp4,0,A,2026-01-29T11:37:37,Chinook,Stay,1.0
1155,2025-10-19 06:33:09,25  10  14  10  40\1155.mp4,0,,2026-01-29T11:37:56,Chinook,Stay,1.0
1156,2025-10-19 06:33:31,25  10  14  10  40\1156.mp4,0,,2026-01-29T11:38:14,Chinook,Down,1.0
1157,2025-10-19 06:34:02,25  10  14  10  40\1157.mp4,0,,2026-01-29T11:38:30,Chinook,Up,1.0
1158,2025-10-19 06:58:00,25  10  14  10  40\1158.mp4,0,,2026-01-29T11:40:01,Non fish,Down,1.0
1159,2025-10-19 06:58:33,25  10  14  10  40\1159.mp4,0,,2026-01-29T11:40:18,Chinook,Up,1.0
1160,2025-10-19 06:59:17,25  10  14  10  40\1160.mp4,0,,2026-01-29T11:42:23,Chinook,Down,1.0
1161,2025-10-19 06:59:34,25  10  14  10  40\1161.mp4,0,,2026-01-29T11:42:48,Non fish,Down,1.0
1162,2025-10-19 07:02:56,,0,,2026-01-29T11:42:53,Non fish,Stay,1.0
1163,2025-10-19 07:03:04,25  10  14  10  40\1163.mp4,0,,2026-01-29T11:43:18,Chinook,Down,1.0
1164,2025-10-19 07:03:18,,0,,2026-01-29T11:43:22,Non fish,Stay,1.0
1165,2025-10-19 07:03:28,25  10  14  10  40\1165.mp4,0,,2026-01-29T11:44:30,Chinook,Down,1.0
1166,2025-10-19 07:03:41,25  10  14  10  40\1166.mp4,0,,2026-01-29T11:45:01,Non fish,Down,1.0
1167,2025-10-19 07:05:32,,0,,2026-01-29T11:45:06,Non fish,Stay,1.0
1168,2025-10-19 07:05:39,25  10  14  10  40\1168.mp4,0,,2026-01-29T11:45:45,Chinook,Down,1.0
1169,2025-10-19 07:07:01,,0,,2026-01-29T11:45:49,Non fish,Stay,1.0
1170,2025-10-19 07:07:11,25  10  14  10  40\1170.mp4,0,,2026-01-29T11:46:10,Chinook,Down,1.0
1171,2025-10-19 07:07:39,25  10  14  10  40\1171.mp4,0,,2026-01-29T11:46:32,Chinook,Up,1.0
1172,2025-10-19 07:37:01,25  10  14  10  40\1172.mp4,0,,2026-01-29T11:46:52,Chinook,Stay,1.0
1173,2025-10-19 07:39:32,,0,,2026-01-29T11:46:55,Non fish,Stay,1.0
1174,2025-10-19 07:39:40,25  10  14  10  40\1174.mp4,0,,2026-01-29T11:47:18,Chinook,Down,1.0
1175,2025-10-19 07:40:01,25  10  14  10  40\1175.mp4,0,A,2026-01-29T11:49:19,Chinook,Stay,1.0
1176,2025-10-19 07:40:58,25  10  14  10  40\1176.mp4,0,,2026-01-29T11:49:35,Chinook,Up,1.0
1177,2025-10-19 07:43:19,25  10  14  10  40\1177.mp4,0,A,2026-01-29T11:50:08,Coho,Stay,1.0
1178,2025-10-19 07:55:14,25  10  14  10  40\1178.mp4,0,,2026-01-29T11:50:26,Chinook,Up,2.0
1179,2025-10-19 08:19:14,25  10  14  10  40\1179.mp4,0,,2026-01-29T11:50:44,Chinook,Up,1.0
1180,2025-10-19 08:23:32,25  10  14  10  40\1180.mp4,0,,2026-01-29T11:51:08,Chinook,Up,1.0
1181,2025-10-19 08:26:34,25  10  14  10  40\1181.mp4,0,,2026-01-29T11:54:52,Rainbow,Up,1.0
1182,2025-10-19 08:30:00,25  10  14  10  40\1182.mp4,0,,2026-01-29T11:55:52,Chinook,Up,1.0
1183,2025-10-19 08:34:50,,0,,2026-01-29T11:55:56,Non fish,Stay,1.0
1184,2025-10-19 08:34:54,25  10  14  10  40\1184.mp4,0,,2026-01-29T11:56:18,Chinook,Down,1.0
1185,2025-10-19 08:39:33,25  10  14  10  40\1185.mp4,0,,2026-01-29T11:56:35,Chinook,Up,1.0
1186,2025-10-19 08:40:34,25  10  14  10  40\1186.mp4,0,,2026-01-29T11:56:53,Chinook,Up,1.0
1187,2025-10-19 08:42:07,,0,,2026-01-29T11:56:57,Non fish,Stay,1.0
1188,2025-10-19 08:42:16,25  10  14  10  40\1188.mp4,0,,2026-01-29T11:57:21,Chinook,Up,2.0
1189,2025-10-19 08:45:08,25  10  14  10  40\1189.mp4,0,,2026-01-29T11:57:46,Chinook,Up,1.0
1190,2025-10-19 08:46:25,,0,,2026-01-29T11:57:50,Non fish,Stay,1.0
1191,2025-10-19 08:46:29,25  10  14  10  40\1191.mp4,0,,2026-01-29T11:58:18,Chinook,Down,1.0
1191,2025-10-19 08:46:29,25  10  14  10  40\1191.mp4,0,,2026-01-29T11:58:18,Chinook,Up,1.0
1192,2025-10-19 08:47:10,25  10  14  10  40\1192.mp4,0,,2026-01-29T11:58:38,Chinook,Down,1.0
1192,2025-10-19 08:47:10,25  10  14  10  40\1192.mp4,0,,2026-01-29T11:58:38,Chinook,Up,1.0
1193,2025-10-19 08:48:41,25  10  14  10  40\1193.mp4,0,,2026-01-29T11:59:37,Rainbow,Up,1.0
1194,2025-10-19 08:49:20,25  10  14  10  40\1194.mp4,0,,2026-01-29T11:59:56,Chinook,Up,1.0
1195,2025-10-19 08:51:38,25  10  14  10  40\1195.mp4,0,,2026-01-29T12:00:10,Chinook,Up,1.0
1196,2025-10-19 08:54:52,25  10  14  10  40\1196.mp4,0,,2026-01-29T12:00:26,Chinook,Up,1.0
1197,2025-10-19 08:56:10,,0,,2026-01-29T12:00:30,Non fish,Stay,1.0
1198,2025-10-19 08:56:14,25  10  14  10  40\1198.mp4,0,,2026-01-29T12:00:49,Chinook,Up,2.0
1199,2025-10-19 08:57:30,25  10  14  10  40\1199.mp4,0,,2026-01-29T12:01:12,Rainbow,Up,1.0
1200,2025-10-19 08:58:02,,0,,2026-01-29T12:49:43,Non fish,Stay,1.0
1201,2025-10-19 08:58:06,,0,,2026-01-29T12:50:16,Non fish,Stay,1.0
1202,2025-10-19 08:58:10,,0,,2026-01-29T12:50:20,Non fish,Stay,1.0
1203,2025-10-19 08:58:14,25  10  14  10  40\1203.mp4,0,,2026-01-29T12:51:04,Chinook,Down,1.0
1204,2025-10-19 08:59:10,25  10  14  10  40\1204.mp4,0,,2026-01-29T12:51:17,Chinook,Up,1.0
1205,2025-10-19 09:02:14,25  10  14  10  40\1205.mp4,0,,2026-01-29T12:51:30,Chinook,Up,1.0
1206,2025-10-19 09:08:26,25  10  14  10  40\1206.mp4,0,,2026-01-29T12:51:46,Chinook,Stay,1.0
1207,2025-10-19 09:08:46,25  10  14  10  40\1207.mp4,0,,2026-01-29T12:52:01,Chinook,Down,1.0
1208,2025-10-19 09:11:05,,0,,2026-01-29T12:52:04,Non fish,Stay,1.0
1209,2025-10-19 09:11:15,,0,,2026-01-29T12:52:07,Non fish,Stay,1.0
1210,2025-10-19 09:11:18,25  10  14  10  40\1210.mp4,0,A,2026-01-29T12:53:52,Chinook,Stay,1.0
1210,2025-10-19 09:11:18,25  10  14  10  40\1210.mp4,0,A,2026-01-29T12:53:52,Chinook,Up,1.0
1210,2025-10-19 09:11:18,25  10  14  10  40\1210.mp4,0,A,2026-01-29T12:53:52,Rainbow,Up,1.0
1211,2025-10-19 09:13:37,,0,,2026-01-29T12:53:46,Non fish,Stay,1.0
1212,2025-10-19 09:13:43,25  10  14  10  40\1212.mp4,0,,2026-01-29T12:54:09,Chinook,Up,2.0
1213,2025-10-19 09:17:29,25  10  14  10  40\1213.mp4,0,,2026-01-29T12:54:25,Chinook,Up,1.0
1214,2025-10-19 09:17:50,25  10  14  10  40\1214.mp4,0,,2026-01-29T12:54:37,Chinook,Up,1.0
1215,2025-10-19 09:21:05,25  10  14  10  40\1215.mp4,0,,2026-01-29T12:55:24,Rainbow,Up,1.0
1216,2025-10-19 09:28:40,25  10  14  10  40\1216.mp4,0,,2026-01-29T12:55:39,Chinook,Up,1.0
1217,2025-10-19 09:29:15,25  10  14  10  40\1217.mp4,0,,2026-01-29T12:55:52,Chinook,Up,1.0
1218,2025-10-19 09:29:32,25  10  14  10  40\1218.mp4,0,,2026-01-29T12:56:03,Chinook,Up,1.0
1219,2025-10-19 09:31:33,25  10  14  10  40\1219.mp4,0,,2026-01-29T12:56:17,Chinook,Up,1.0
1220,2025-10-19 09:35:54,25  10  14  10  40\1220.mp4,0,,2026-01-29T12:56:31,Chinook,Up,1.0
1221,2025-10-19 09:37:54,25  10  14  10  40\1221.mp4,0,,2026-01-29T12:56:44,Chinook,Up,1.0
1222,2025-10-19 09:39:13,25  10  14  10  40\1222.mp4,0,,2026-01-29T12:58:02,Chinook,Up,1.0
1223,2025-10-19 09:41:06,25  10  14  10  40\1223.mp4,0,,2026-01-29T12:58:33,Coho,Up,1.0
1224,2025-10-19 09:46:20,25  10  14  10  40\1224.mp4,0,,2026-01-29T12:59:09,Rainbow,Up,1.0
1225,2025-10-19 09:47:00,25  10  14  10  40\1225.mp4,0,,2026-01-29T12:59:26,Chinook,Up,1.0
1226,2025-10-19 09:47:38,25  10  14  10  40\1226.mp4,0,,2026-01-29T12:59:41,Chinook,Up,1.0
1227,2025-10-19 09:53:12,25  10  14  10  40\1227.mp4,0,,2026-01-29T13:00:05,Rainbow,Up,1.0
1228,2025-10-19 09:55:11,25  10  14  10  40\1228.mp4,0,,2026-01-29T13:00:20,Chinook,Up,1.0
1229,2025-10-19 09:56:11,25  10  14  10  40\1229.mp4,0,,2026-01-29T13:00:33,Chinook,Up,1.0
1230,2025-10-19 09:59:43,25  10  14  10  40\1230.mp4,0,,2026-01-29T13:01:47,Chinook,Up,1.0
1231,2025-10-19 10:02:49,25  10  14  10  40\1231.mp4,0,,2026-01-29T13:02:02,Chinook,Up,1.0
1232,2025-10-19 10:03:13,25  10  14  10  40\1232.mp4,0,,2026-01-29T13:02:17,Chinook,Up,1.0
1233,2025-10-19 10:04:02,25  10  14  10  40\1233.mp4,0,,2026-01-29T13:02:31,Chinook,Up,1.0
1234,2025-10-19 10:04:17,25  10  14  10  40\1234.mp4,0,,2026-01-29T13:02:42,Chinook,Up,1.0
1235,2025-10-19 10:05:02,,0,,2026-01-29T13:02:46,Non fish,Stay,1.0
1236,2025-10-19 10:05:06,25  10  14  10  40\1236.mp4,0,,2026-01-29T13:03:03,Chinook,Stay,1.0
1236,2025-10-19 10:05:06,25  10  14  10  40\1236.mp4,0,,2026-01-29T13:03:03,Chinook,Up,1.0
1237,2025-10-19 10:09:19,25  10  14  10  40\1237.mp4,0,,2026-01-29T13:03:17,Chinook,Up,1.0
1238,2025-10-19 10:13:13,,0,,2026-01-29T13:03:20,Non fish,Stay,1.0
1239,2025-10-19 10:13:17,25  10  14  10  40\1239.mp4,0,,2026-01-29T13:03:35,Chinook,Down,1.0
1240,2025-10-19 10:14:10,,0,,2026-01-29T13:03:40,Non fish,Stay,1.0
1241,2025-10-19 10:14:11,25  10  14  10  40\1241.mp4,0,,2026-01-29T13:03:56,Chinook,Up,2.0
1242,2025-10-19 10:14:53,25  10  14  10  40\1242.mp4,0,,2026-01-29T13:04:11,Chinook,Up,1.0
1243,2025-10-19 10:15:35,,0,,2026-01-29T13:04:15,Non fish,Stay,1.0
1244,2025-10-19 10:15:41,25  10  14  10  40\1244.mp4,0,,2026-01-29T13:04:32,Chinook,Up,2.0
1245,2025-10-19 10:16:45,25  10  14  10  40\1245.mp4,0,,2026-01-29T13:04:45,Chinook,Up,1.0
1246,2025-10-19 10:21:25,25  10  14  10  40\1246.mp4,0,,2026-01-29T13:04:58,Chinook,Up,1.0
1247,2025-10-19 10:23:28,25  10  14  10  40\1247.mp4,0,,2026-01-29T13:05:15,Chinook,Up,1.0
1248,2025-10-19 10:27:26,25  10  14  10  40\1248.mp4,0,,2026-01-29T13:05:30,Chinook,Up,1.0
1249,2025-10-19 10:27:54,25  10  14  10  40\1249.mp4,0,,2026-01-29T13:05:44,Chinook,Up,1.0
1250,2025-10-19 10:31:36,25  10  14  10  40\1250.mp4,0,,2026-01-29T13:05:58,Chinook,Up,1.0
1251,2025-10-19 10:34:30,25  10  14  10  40\1251.mp4,0,,2026-01-29T13:06:57,Rainbow,Up,1.0
1252,2025-10-19 10:35:30,25  10  14  10  40\1252.mp4,0,,2026-01-29T13:07:12,Chinook,Up,1.0
1253,2025-10-19 10:37:31,25  10  14  10  40\1253.mp4,0,,2026-01-29T13:07:28,Chinook,Up,1.0
1254,2025-10-19 10:38:52,25  10  14  10  40\1254.mp4,0,,2026-01-29T13:07:41,Chinook,Up,1.0
1255,2025-10-19 10:40:43,25  10  14  10  40\1255.mp4,0,,2026-01-29T13:07:54,Chinook,Up,1.0
1256,2025-10-19 10:41:57,25  10  14  10  40\1256.mp4,0,L,2026-01-30T11:27:20,Rainbow,Up,1.0
1257,2025-10-19 10:44:06,25  10  14  10  40\1257.mp4,0,,2026-01-29T13:13:24,Chinook,Up,1.0
1258,2025-10-19 10:47:26,25  10  14  10  40\1258.mp4,0,,2026-01-29T13:13:38,Chinook,Up,2.0
1259,2025-10-19 10:49:03,25  10  14  10  40\1259.mp4,0,,2026-01-29T13:13:51,Chinook,Up,1.0
1260,2025-10-19 10:49:50,25  10  14  10  40\1260.mp4,0,,2026-01-29T13:14:05,Chinook,Up,1.0
1261,2025-10-19 10:50:09,,0,,2026-01-29T13:14:08,Non fish,Stay,1.0
1262,2025-10-19 10:50:15,,0,,2026-01-29T13:14:11,Non fish,Stay,1.0
1263,2025-10-19 10:50:20,25  10  14  10  40\1263.mp4,0,,2026-01-29T13:14:28,Chinook,Up,3.0
1264,2025-10-19 10:53:15,25  10  14  10  40\1264.mp4,0,,2026-01-29T13:14:43,Chinook,Stay,1.0
1265,2025-10-19 10:56:56,25  10  14  10  40\1265.mp4,0,,2026-01-29T13:14:58,Chinook,Stay,1.0
1265,2025-10-19 10:56:56,25  10  14  10  40\1265.mp4,0,,2026-01-29T13:14:58,Chinook,Up,1.0
1266,2025-10-19 10:57:57,25  10  14  10  40\1266.mp4,0,,2026-01-29T13:15:11,Chinook,Up,1.0
1267,2025-10-19 11:01:43,25  10  14  10  40\1267.mp4,0,,2026-01-29T13:15:26,Chinook,Up,1.0
1268,2025-10-19 11:03:46,25  10  14  10  40\1268.mp4,0,,2026-01-29T13:15:41,Chinook,Up,1.0
1269,2025-10-19 11:10:06,25  10  14  10  40\1269.mp4,0,,2026-01-29T13:15:56,Chinook,Up,1.0
1270,2025-10-19 11:11:09,25  10  14  10  40\1270.mp4,0,,2026-01-29T13:16:10,Chinook,Up,1.0
1271,2025-10-19 11:15:02,25  10  14  10  40\1271.mp4,0,,2026-01-29T13:16:42,Rainbow,Up,1.0
1272,2025-10-19 11:16:43,25  10  14  10  40\1272.mp4,0,,2026-01-29T13:16:56,Chinook,Up,1.0
1273,2025-10-19 11:17:06,,0,,2026-01-29T13:17:03,Non fish,Stay,1.0
1274,2025-10-19 11:17:14,25  10  14  10  40\1274.mp4,0,,2026-01-29T13:17:19,Chinook,Up,2.0
1275,2025-10-19 11:18:18,25  10  14  10  40\1275.mp4,0,,2026-01-29T13:17:32,Chinook,Up,1.0
1276,2025-10-19 11:19:03,,0,,2026-01-29T13:17:36,Non fish,Stay,1.0
1277,2025-10-19 11:19:10,25  10  14  10  40\1277.mp4,0,,2026-01-29T13:17:51,Chinook,Up,2.0
1278,2025-10-19 11:20:41,25  10  14  10  40\1278.mp4,0,,2026-01-29T13:18:04,Chinook,Up,1.0
1279,2025-10-19 11:21:01,25  10  14  10  40\1279.mp4,0,,2026-01-29T13:18:24,Chinook,Down,1.0
1280,2025-10-19 11:21:16,25  10  14  10  40\1280.mp4,0,,2026-01-29T13:18:40,Non fish,Down,1.0
1281,2025-10-19 11:22:50,25  10  14  10  40\1281.mp4,0,,2026-01-29T13:18:55,Chinook,Up,1.0
1282,2025-10-19 11:23:34,25  10  14  10  40\1282.mp4,0,A,2026-01-29T13:19:21,Chinook,Stay,1.0
1283,2025-10-19 11:24:43,25  10  14  10  40\1283.mp4,0,,2026-01-29T13:19:35,Chinook,Up,1.0
1284,2025-10-19 11:25:13,25  10  14  10  40\1284.mp4,0,,2026-01-29T13:20:03,Chinook,Up,1.0
1285,2025-10-19 11:26:33,25  10  14  10  40\1285.mp4,0,,2026-01-29T13:20:18,Chinook,Up,1.0
1286,2025-10-19 11:26:58,25  10  14  10  40\1286.mp4,0,,2026-01-29T13:20:32,Chinook,Up,1.0
1287,2025-10-19 11:29:14,25  10  14  10  40\1287.mp4,0,,2026-01-29T13:20:46,Chinook,Up,1.0
1288,2025-10-19 11:29:47,25  10  14  10  40\1288.mp4,0,,2026-01-29T13:21:09,Chinook,Stay,1.0
1289,2025-10-19 11:30:23,25  10  14  10  40\1289.mp4,0,,2026-01-29T13:21:27,Chinook,Up,1.0
1290,2025-10-19 11:31:07,25  10  14  10  40\1290.mp4,0,,2026-01-29T13:21:43,Chinook,Up,1.0
1291,2025-10-19 11:31:22,25  10  14  10  40\1291.mp4,0,,2026-01-29T13:21:54,Chinook,Up,1.0
1292,2025-10-19 11:33:55,25  10  14  10  40\1292.mp4,0,,2026-01-29T13:22:07,Chinook,Up,1.0
1293,2025-10-19 11:38:01,25  10  14  10  40\1293.mp4,0,,2026-01-29T13:22:21,Chinook,Up,1.0
1294,2025-10-19 11:38:35,25  10  14  10  40\1294.mp4,0,,2026-01-29T13:22:37,Chinook,Up,1.0
1295,2025-10-19 11:38:52,25  10  14  10  40\1295.mp4,0,,2026-01-29T13:22:50,Chinook,Up,1.0
1296,2025-10-19 11:39:50,25  10  14  10  40\1296.mp4,0,,2026-01-29T13:23:05,Chinook,Up,1.0
1297,2025-10-19 11:42:06,25  10  14  10  40\1297.mp4,0,,2026-01-29T13:23:20,Chinook,Up,1.0
1298,2025-10-19 11:43:03,25  10  14  10  40\1298.mp4,0,,2026-01-29T13:23:34,Chinook,Up,1.0
1299,2025-10-19 11:47:02,,0,,2026-01-29T13:23:38,Non fish,Stay,1.0
1300,2025-10-19 11:47:12,25  10  14  10  40\1300.mp4,0,,2026-01-30T11:24:49,Chinook,Up,1.0
1300,2025-10-19 11:47:12,25  10  14  10  40\1300.mp4,0,,2026-01-30T11:24:49,Rainbow,Up,1.0
1301,2025-10-19 11:47:18,25  10  14  10  40\1301.mp4,0,,2026-01-29T13:25:35,Chinook,Up,1.0
1302,2025-10-19 11:48:18,,0,,2026-01-29T13:25:38,Non fish,Stay,1.0
1303,2025-10-19 11:48:22,25  10  14  10  40\1303.mp4,0,,2026-01-29T13:25:58,Chinook,Up,2.0
1304,2025-10-19 11:50:34,25  10  14  10  40\1304.mp4,0,,2026-01-29T13:26:15,Chinook,Up,1.0
1305,2025-10-19 11:51:31,25  10  14  10  40\1305.mp4,0,,2026-01-29T13:26:29,Chinook,Up,1.0
1306,2025-10-19 11:53:21,25  10  14  10  40\1306.mp4,0,,2026-01-29T13:27:41,Rainbow,Stay,1.0
1307,2025-10-19 11:53:42,25  10  14  10  40\1307.mp4,0,,2026-01-29T13:28:29,Chinook,Up,1.0
1307,2025-10-19 11:53:42,25  10  14  10  40\1307.mp4,0,,2026-01-29T13:28:29,Rainbow,Up,1.0
1308,2025-10-19 11:54:57,25  10  14  10  40\1308.mp4,0,,2026-01-29T13:28:46,Chinook,Up,1.0
1309,2025-10-19 12:01:08,25  10  14  10  40\1309.mp4,0,,2026-01-29T13:29:01,Chinook,Up,1.0
1310,2025-10-19 12:02:22,25  10  14  10  40\1310.mp4,0,A,2026-01-29T13:29:23,Chinook,Stay,1.0
1311,2025-10-19 12:02:51,25  10  14  10  40\1311.mp4,0,,2026-01-29T13:29:36,Chinook,Up,1.0
1312,2025-10-19 12:05:55,25  10  14  10  40\1312.mp4,0,,2026-01-29T13:29:52,Chinook,Stay,1.0
1313,2025-10-19 12:08:33,,0,,2026-01-29T13:29:55,Non fish,Stay,1.0
1314,2025-10-19 12:08:40,25  10  14  10  40\1314.mp4,0,,2026-01-29T13:30:20,Chinook,Up,3.0
1315,2025-10-19 12:08:57,25  10  14  10  40\1315.mp4,0,,2026-01-29T13:30:35,Chinook,Up,1.0
1316,2025-10-19 12:12:31,25  10  14  10  40\1316.mp4,0,,2026-01-29T13:30:50,Chinook,Up,1.0
1317,2025-10-19 12:15:16,25  10  14  10  40\1317.mp4,0,,2026-01-29T13:31:03,Chinook,Up,1.0
1318,2025-10-19 12:16:02,25  10  14  10  40\1318.mp4,0,,2026-01-29T13:31:17,Chinook,Up,1.0
