DateTime,storyindex,Depth,Length,Framedepth,Dir,Attrib,Sort,Graphic,Image,speed,calclength,Direction,sortname,calspeed,framepos
2025-09-24 15:45,25,79,116,56,FALSE,845,11,,,,47,Down,Chinook,0.11,20
2025-09-24 15:45,25,91,2857,57,TRUE,846,11,,,,54,Up,Chinook,2.85,20
2025-09-24 15:45,25,80,357,71,TRUE,847,11,,,,48,Up,Chinook,0.35,12
2025-09-24 15:45,25,45,-242,87,FALSE,848,11,,,,27,Down,Chinook,-0.24,4
2025-09-24 15:48,25,195,140,74,TRUE,849,11,,,,117,Up,Chinook,0.14,11
2025-09-24 15:49,25,135,415,72,TRUE,850,11,,,,81,Up,Chinook,0.41,12
2025-09-24 15:49,25,135,441,73,TRUE,851,11,,,,81,Up,Chinook,0.44,11
2025-09-24 15:49,25,130,297,76,TRUE,852,11,,,,78,Up,Chinook,0.29,10
2025-09-24 15:50,25,162,492,73,TRUE,853,11,,,,97,Up,Chinook,0.49,11
2025-09-24 15:50,25,190,193,59,TRUE,854,11,,,,114,Up,Chinook,0.19,19
2025-09-24 15:50,25,130,277,84,TRUE,855,11,,,,78,Up,Chinook,0.27,6
2025-09-24 15:50,25,202,200,65,TRUE,856,11,,,,121,Up,Chinook,0.2,15
2025-09-24 15:50,25,152,408,74,TRUE,857,11,,,,91,Up,Chinook,0.4,11
2025-09-24 15:50,25,132,406,76,TRUE,858,11,,,,79,Up,Chinook,0.4,10
2025-09-24 15:50,25,142,3214,74,TRUE,859,11,,,,85,Up,Chinook,3.21,11
2025-09-24 15:50,0,162,0,0,TRUE,0,11,,,,97,Up,Chinook,0,49
2025-09-24 15:50,0,162,0,0,TRUE,0,11,,,,97,Up,Chinook,0,49
2025-09-24 15:50,0,162,0,0,TRUE,0,11,,,,97,Up,Chinook,0,49
2025-09-24 15:50,0,162,0,0,TRUE,0,11,,,,97,Up,Chinook,0,49
2025-09-24 15:50,0,130,0,0,TRUE,0,11,,,,78,Up,Chinook,0,49
2025-09-24 15:51,25,165,277,57,TRUE,860,11,,,,99,Up,Chinook,0.27,20
2025-09-24 15:51,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 15:51,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 15:57,25,167,69,66,TRUE,861,11,,,,100,Up,Chinook,0.06,15
2025-09-24 15:57,25,95,371,84,TRUE,862,11,,,,57,Up,Chinook,0.37,6
2025-09-24 15:57,0,167,0,0,TRUE,0,11,,,,100,Up,Chinook,0,49
2025-09-24 15:59,25,45,507,63,TRUE,863,11,,,,27,Up,Chinook,0.5,16
2025-09-24 15:59,25,155,323,77,TRUE,864,11,,"ì	",,93,Up,Chinook,0.32,9
2025-09-24 15:59,0,45,0,0,TRUE,0,11,,,,27,Up,Chinook,0,49
2025-09-24 15:59,0,45,0,0,FALSE,0,11,,,,27,Down,Chinook,0,49
2025-09-24 15:59,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 15:59,0,155,0,0,FALSE,0,11,,,,93,Down,Chinook,0,49
2025-09-24 15:59,0,155,0,0,FALSE,0,11,,,,93,Down,Chinook,0,49
2025-09-24 15:59,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:00,25,50,-3,84,FALSE,865,11,,,,30,Down,Chinook,0,6
2025-09-24 16:00,0,50,0,0,TRUE,0,11,,,,30,Up,Chinook,0,49
2025-09-24 16:00,0,50,0,0,TRUE,0,11,,,,30,Up,Chinook,0,49
2025-09-24 16:00,0,50,0,0,TRUE,0,11,,,,30,Up,Chinook,0,49
2025-09-24 16:01,25,100,-52,80,TRUE,866,11,,,,60,Up,Chinook,-0.05,8
2025-09-24 16:01,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 16:02,25,97,29,59,TRUE,867,11,,,,58,Up,Chinook,0.02,19
2025-09-24 16:02,25,96,4285,50,TRUE,868,11,,,,57,Up,Chinook,4.28,23
2025-09-24 16:02,25,142,206,57,TRUE,869,11,,ì?,,85,Up,Chinook,0.2,20
2025-09-24 16:03,25,95,47,84,FALSE,870,11,,~F,,57,Down,Chinook,0.04,6
2025-09-24 16:03,25,195,99,78,TRUE,871,11,,,,117,Up,Chinook,0.09,9
2025-09-24 16:03,25,127,1285,74,TRUE,872,11,,,,76,Up,Chinook,1.28,11
2025-09-24 16:03,25,133,3214,66,TRUE,873,11,,,,79,Up,Chinook,3.21,15
2025-09-24 16:03,0,195,0,0,FALSE,0,11,,,,117,Down,Chinook,0,49
2025-09-24 16:03,0,195,0,0,FALSE,0,11,,,,117,Down,Chinook,0,49
2025-09-24 16:03,0,195,0,0,TRUE,0,11,,,,117,Up,Chinook,0,49
2025-09-24 16:03,0,195,0,0,FALSE,0,11,,,,117,Down,Chinook,0,49
2025-09-24 16:04,25,130,34,47,TRUE,874,11,,é?ì,,78,Up,Chinook,0.03,25
2025-09-24 16:04,0,130,0,0,FALSE,0,11,,,,78,Down,Chinook,0,49
2025-09-24 16:05,25,100,158,53,TRUE,875,11,,,,60,Up,Chinook,0.15,22
2025-09-24 16:05,25,105,170,65,TRUE,876,11,,,,63,Up,Chinook,0.17,15
2025-09-24 16:05,25,102,85,68,FALSE,877,11,,b%,,61,Down,Chinook,0.08,14
2025-09-24 16:05,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 16:05,0,102,0,0,TRUE,0,11,,,,61,Up,Chinook,0,49
2025-09-24 16:05,0,102,0,0,TRUE,0,11,,,,61,Up,Chinook,0,49
2025-09-24 16:05,0,102,0,0,FALSE,0,11,,,,61,Down,Chinook,0,49
2025-09-24 16:05,0,102,0,0,FALSE,0,11,,,,61,Down,Chinook,0,49
2025-09-24 16:05,0,102,0,0,TRUE,0,11,,,,61,Up,Chinook,0,49
2025-09-24 16:08,25,122,408,51,TRUE,878,11,,,,73,Up,Chinook,0.4,23
2025-09-24 16:08,25,70,274,73,TRUE,879,11,,,,42,Up,Chinook,0.27,11
2025-09-24 16:08,25,235,314,78,FALSE,880,11,,,,141,Down,Chinook,0.31,9
2025-09-24 16:08,25,180,197,50,TRUE,881,11,,,,108,Up,Chinook,0.19,23
2025-09-24 16:08,0,70,0,0,TRUE,0,11,,,,42,Up,Chinook,0,49
2025-09-24 16:08,0,70,0,0,TRUE,0,11,,,,42,Up,Chinook,0,49
2025-09-24 16:10,25,142,116,77,TRUE,882,11,,,,85,Up,Chinook,0.11,9
2025-09-24 16:10,0,142,0,0,TRUE,0,11,,,,85,Up,Chinook,0,49
2025-09-24 16:10,0,142,0,0,TRUE,0,11,,,,85,Up,Chinook,0,49
2025-09-24 16:10,0,142,0,0,FALSE,0,11,,,,85,Down,Chinook,0,49
2025-09-24 16:10,0,142,0,0,FALSE,0,11,,,,85,Down,Chinook,0,49
2025-09-24 16:11,25,112,43,63,FALSE,883,11,,,,67,Down,Chinook,0.04,16
2025-09-24 16:11,25,62,90,84,TRUE,884,11,,,,37,Up,Chinook,0.09,6
2025-09-24 16:11,25,89,533,76,TRUE,885,11,,,,53,Up,Chinook,0.53,10
2025-09-24 16:12,25,82,31,76,TRUE,886,11,,?,,49,Up,Chinook,0.03,10
2025-09-24 16:12,0,82,0,0,TRUE,0,11,,,,49,Up,Chinook,0,49
2025-09-24 16:12,0,82,0,0,FALSE,0,11,,,,49,Down,Chinook,0,49
2025-09-24 16:12,0,82,0,0,TRUE,0,11,,,,49,Up,Chinook,0,49
2025-09-24 16:12,0,82,0,0,FALSE,0,11,,,,49,Down,Chinook,0,49
2025-09-24 16:13,25,72,322,69,TRUE,887,11,,"ì	",,43,Up,Chinook,0.32,13
2025-09-24 16:13,25,169,2,81,TRUE,888,11,,,,101,Up,Chinook,0,7
2025-09-24 16:13,0,72,0,0,FALSE,0,11,,,,43,Down,Chinook,0,49
2025-09-24 16:13,0,169,0,0,TRUE,0,11,,,,101,Up,Chinook,0,49
2025-09-24 16:13,0,169,0,0,TRUE,0,11,,,,101,Up,Chinook,0,49
2025-09-24 16:13,0,169,0,0,FALSE,0,11,,,,101,Down,Chinook,0,49
2025-09-24 16:14,25,45,50,81,TRUE,889,11,,,,27,Up,Chinook,0.05,7
2025-09-24 16:14,25,135,221,76,TRUE,890,11,,,,81,Up,Chinook,0.22,10
2025-09-24 16:14,25,75,380,86,TRUE,891,11,,,,45,Up,Chinook,0.38,5
2025-09-24 16:14,25,175,285,59,TRUE,892,11,,,,105,Up,Chinook,0.28,19
2025-09-24 16:15,25,210,1190,67,TRUE,893,11,,,,126,Up,Chinook,1.19,14
2025-09-24 16:15,0,210,0,0,TRUE,0,11,,,,126,Up,Chinook,0,49
2025-09-24 16:18,25,47,1190,60,TRUE,894,11,,,,28,Up,Chinook,1.19,18
2025-09-24 16:18,0,47,0,0,TRUE,0,11,,,,28,Up,Chinook,0,49
2025-09-24 16:18,0,47,0,0,FALSE,0,11,,,,28,Down,Chinook,0,49
2025-09-24 16:19,25,115,48,38,TRUE,895,11,,,,69,Up,Chinook,0.04,29
2025-09-24 16:20,25,65,-43,79,TRUE,896,11,,,,39,Up,Chinook,-0.04,8
2025-09-24 16:20,25,160,190,68,TRUE,897,11,,,,96,Up,Chinook,0.19,14
2025-09-24 16:20,0,160,0,0,TRUE,0,11,,,,96,Up,Chinook,0,49
2025-09-24 16:20,0,160,0,0,TRUE,0,11,,,,96,Up,Chinook,0,49
2025-09-24 16:20,0,160,0,0,FALSE,0,11,,,,96,Down,Chinook,0,49
2025-09-24 16:21,25,97,58,73,TRUE,898,11,,,,58,Up,Chinook,0.05,11
2025-09-24 16:21,0,97,0,0,TRUE,0,11,,,,58,Up,Chinook,0,49
2025-09-24 16:21,0,97,0,0,TRUE,0,11,,,,58,Up,Chinook,0,49
2025-09-24 16:21,0,97,0,0,FALSE,0,11,,,,58,Down,Chinook,0,49
2025-09-24 16:21,0,97,0,0,FALSE,0,11,,,,58,Down,Chinook,0,49
2025-09-24 16:21,0,97,0,0,TRUE,0,11,,,,58,Up,Chinook,0,49
2025-09-24 16:24,25,210,204,45,TRUE,899,11,,,,126,Up,Chinook,0.2,26
2025-09-24 16:27,25,145,43,65,TRUE,900,11,,,,87,Up,Chinook,0.04,15
2025-09-24 16:27,25,190,347,64,TRUE,901,11,,,,114,Up,Chinook,0.34,16
2025-09-24 16:27,0,145,0,0,TRUE,0,11,,,,87,Up,Chinook,0,49
2025-09-24 16:27,0,145,0,0,TRUE,0,11,,,,87,Up,Chinook,0,49
2025-09-24 16:31,25,140,36,71,TRUE,902,11,,,,84,Up,Chinook,0.03,12
2025-09-24 16:31,25,147,959,39,TRUE,903,11,,ì,,88,Up,Chinook,0.95,29
2025-09-24 16:31,25,11,292,41,TRUE,904,11,,,,6,Up,Chinook,0.29,28
2025-09-24 16:31,0,140,0,0,TRUE,0,11,,,,84,Up,Chinook,0,49
2025-09-24 16:31,0,140,0,0,FALSE,0,11,,,,84,Down,Chinook,0,49
2025-09-24 16:31,0,11,0,0,TRUE,0,11,,,,6,Up,Chinook,0,49
2025-09-24 16:31,0,11,0,0,TRUE,0,11,,,,6,Up,Chinook,0,49
2025-09-24 16:31,0,11,0,0,TRUE,0,11,,,,6,Up,Chinook,0,49
2025-09-24 16:31,0,11,0,0,FALSE,0,11,,,,6,Down,Chinook,0,49
2025-09-24 16:31,0,11,0,0,FALSE,0,11,,,,6,Down,Chinook,0,49
2025-09-24 16:32,25,135,36,43,TRUE,905,11,,,,81,Up,Chinook,0.03,27
2025-09-24 16:32,25,75,147,53,TRUE,906,11,,#,,45,Up,Chinook,0.14,22
2025-09-24 16:32,0,135,0,0,TRUE,0,11,,,,81,Up,Chinook,0,49
2025-09-24 16:32,0,135,0,0,TRUE,0,11,,,,81,Up,Chinook,0,49
2025-09-24 16:32,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 16:33,25,130,-270,62,TRUE,907,11,,6?¢,,78,Up,Chinook,-0.27,17
2025-09-24 16:33,25,122,1523,55,FALSE,908,11,,,,73,Down,Chinook,1.52,21
2025-09-24 16:33,25,87,79,84,TRUE,909,11,,,,52,Up,Chinook,0.07,6
2025-09-24 16:33,25,89,44,85,TRUE,910,11,,,,53,Up,Chinook,0.04,5
2025-09-24 16:33,25,127,133,35,TRUE,911,11,,,,76,Up,Chinook,0.13,31
2025-09-24 16:33,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 16:33,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 16:33,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 16:33,0,87,0,0,FALSE,0,11,,,,52,Down,Chinook,0,49
2025-09-24 16:33,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 16:34,25,122,142,80,TRUE,912,11,,,,73,Up,Chinook,0.14,8
2025-09-24 16:34,25,125,55,78,TRUE,913,11,,,,75,Up,Chinook,0.05,9
2025-09-24 16:34,25,80,339,49,TRUE,914,11,,,,48,Up,Chinook,0.33,24
2025-09-24 16:34,25,70,95,78,TRUE,915,11,,,,42,Up,Chinook,0.09,9
2025-09-24 16:35,25,92,127,65,FALSE,916,11,,,,55,Down,Chinook,0.12,15
2025-09-24 16:35,25,110,431,64,TRUE,917,11,,,,66,Up,Chinook,0.43,16
2025-09-24 16:35,25,50,1745,62,TRUE,918,11,,,,30,Up,Chinook,1.74,17
2025-09-24 16:36,25,55,46,67,TRUE,919,11,,,,33,Up,Chinook,0.04,14
2025-09-24 16:36,0,55,0,0,TRUE,0,11,,,,33,Up,Chinook,0,49
2025-09-24 16:36,0,55,0,0,TRUE,0,11,,,,33,Up,Chinook,0,49
2025-09-24 16:36,0,55,0,0,TRUE,0,11,,,,33,Up,Chinook,0,49
2025-09-24 16:40,25,104,86,62,FALSE,920,11,,,,62,Down,Chinook,0.08,17
2025-09-24 16:40,0,104,0,0,TRUE,0,11,,,,62,Up,Chinook,0,49
2025-09-24 16:40,0,104,0,0,TRUE,0,11,,,,62,Up,Chinook,0,49
2025-09-24 16:40,0,104,0,0,TRUE,0,11,,,,62,Up,Chinook,0,49
2025-09-24 16:42,25,65,-34,55,TRUE,921,11,,_f¢,,39,Up,Chinook,-0.03,21
2025-09-24 16:44,25,105,120,56,FALSE,922,11,,,,63,Down,Chinook,0.12,20
2025-09-24 16:44,25,64,14,85,FALSE,923,11,,,,38,Down,Chinook,0.01,5
2025-09-24 16:44,0,105,0,0,TRUE,0,11,,,,63,Up,Chinook,0,49
2025-09-24 16:44,0,105,0,0,TRUE,0,11,,,,63,Up,Chinook,0,49
2025-09-24 16:46,25,140,1428,35,TRUE,924,11,,,,84,Up,Chinook,1.42,31
2025-09-24 16:46,25,130,714,32,TRUE,925,11,,,,78,Up,Chinook,0.71,32
2025-09-24 16:46,25,80,119,69,TRUE,926,11,,,,48,Up,Chinook,0.11,13
2025-09-24 16:46,0,140,0,0,FALSE,0,11,,,,84,Down,Chinook,0,49
2025-09-24 16:46,0,80,0,0,TRUE,0,11,,,,48,Up,Chinook,0,49
2025-09-24 16:47,25,100,48,81,TRUE,927,11,,ìZõ,,60,Up,Chinook,0.04,7
2025-09-24 16:47,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 16:47,0,100,0,0,FALSE,0,11,,,,60,Down,Chinook,0,49
2025-09-24 16:48,25,105,109,82,TRUE,928,11,,,,63,Up,Chinook,0.1,7
2025-09-24 16:48,0,105,0,0,TRUE,0,11,,,,63,Up,Chinook,0,49
2025-09-24 16:48,0,105,0,0,TRUE,0,11,,,,63,Up,Chinook,0,49
2025-09-24 16:48,0,105,0,0,FALSE,0,11,,,,63,Down,Chinook,0,49
2025-09-24 16:49,25,79,82,87,TRUE,929,11,,,,47,Up,Chinook,0.08,4
2025-09-24 16:49,25,100,1047,19,TRUE,930,11,,,,60,Up,Chinook,1.04,39
2025-09-24 16:49,0,79,0,0,TRUE,0,11,,,,47,Up,Chinook,0,49
2025-09-24 16:49,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 16:53,25,92,525,69,TRUE,931,11,,,,55,Up,Chinook,0.52,13
2025-09-24 16:53,0,92,0,0,FALSE,0,11,,,,55,Down,Chinook,0,49
2025-09-24 16:53,0,92,0,0,TRUE,0,11,,,,55,Up,Chinook,0,49
2025-09-24 16:53,0,92,0,0,FALSE,0,11,,,,55,Down,Chinook,0,49
2025-09-24 16:57,25,155,163,67,TRUE,932,11,,,,93,Up,Chinook,0.16,14
2025-09-24 16:57,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:57,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:57,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:57,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:57,0,155,0,0,TRUE,0,11,,,,93,Up,Chinook,0,49
2025-09-24 16:57,0,155,0,0,FALSE,0,11,,,,93,Down,Chinook,0,49
2025-09-24 16:57,0,155,0,0,FALSE,0,11,,,,93,Down,Chinook,0,49
2025-09-24 17:01,25,160,130,36,TRUE,933,11,,4,,96,Up,Chinook,0.13,30
2025-09-24 17:01,0,160,0,0,TRUE,0,11,,,,96,Up,Chinook,0,49
2025-09-24 17:01,0,160,0,0,TRUE,0,11,,,,96,Up,Chinook,0,49
2025-09-24 17:05,25,115,234,70,TRUE,934,11,,,,69,Up,Chinook,0.23,13
2025-09-24 17:05,25,160,79,53,FALSE,935,11,,,,96,Down,Chinook,0.07,22
2025-09-24 17:07,25,100,64,64,FALSE,936,11,,ç;,,60,Down,Chinook,0.06,16
2025-09-24 17:07,25,195,147,35,TRUE,937,11,,,,117,Up,Chinook,0.14,31
2025-09-24 17:07,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 17:07,0,100,0,0,TRUE,0,11,,,,60,Up,Chinook,0,49
2025-09-24 17:08,25,137,559,78,TRUE,938,11,,,,82,Up,Chinook,0.55,9
2025-09-24 17:08,0,137,0,0,TRUE,0,11,,,,82,Up,Chinook,0,49
2025-09-24 17:08,0,137,0,0,TRUE,0,11,,,,82,Up,Chinook,0,49
2025-09-24 17:08,0,137,0,0,FALSE,0,11,,,,82,Down,Chinook,0,49
2025-09-24 17:09,25,150,261,69,TRUE,939,11,,Ò?,,90,Up,Chinook,0.26,13
2025-09-24 17:09,0,150,0,0,TRUE,0,11,,,,90,Up,Chinook,0,49
2025-09-24 17:09,0,150,0,0,TRUE,0,11,,,,90,Up,Chinook,0,49
2025-09-24 17:09,0,150,0,0,TRUE,0,11,,,,90,Up,Chinook,0,49
2025-09-24 17:09,0,150,0,0,FALSE,0,11,,,,90,Down,Chinook,0,49
2025-09-24 17:09,0,150,0,0,FALSE,0,11,,,,90,Down,Chinook,0,49
2025-09-24 17:11,25,135,50,31,TRUE,940,11,,?C,,81,Up,Chinook,0.05,33
2025-09-24 17:11,0,135,0,0,TRUE,0,11,,,,81,Up,Chinook,0,49
2025-09-24 17:11,0,135,0,0,TRUE,0,11,,,,81,Up,Chinook,0,49
2025-09-24 17:11,0,135,0,0,FALSE,0,11,,,,81,Down,Chinook,0,49
2025-09-24 17:12,25,108,962,55,TRUE,941,11,,¢,,64,Up,Chinook,0.96,21
2025-09-24 17:12,0,108,0,0,TRUE,0,11,,,,64,Up,Chinook,0,49
2025-09-24 17:12,0,108,0,0,FALSE,0,11,,,,64,Down,Chinook,0,49
2025-09-24 17:19,25,132,343,38,TRUE,942,11,,,,79,Up,Chinook,0.34,29
2025-09-24 17:19,0,132,0,0,TRUE,0,11,,,,79,Up,Chinook,0,49
2025-09-24 17:19,0,132,0,0,FALSE,0,11,,,,79,Down,Chinook,0,49
2025-09-24 17:20,25,110,357,78,TRUE,943,11,,,,66,Up,Chinook,0.35,9
2025-09-24 17:20,0,110,0,0,TRUE,0,11,,,,66,Up,Chinook,0,49
2025-09-24 17:20,0,110,0,0,FALSE,0,11,,,,66,Down,Chinook,0,49
2025-09-24 17:21,25,200,38,71,TRUE,944,11,,,,120,Up,Chinook,0.03,12
2025-09-24 17:21,0,200,0,0,TRUE,0,11,,,,120,Up,Chinook,0,49
2025-09-24 17:22,25,100,23,50,TRUE,945,11,,,,60,Up,Chinook,0.02,23
2025-09-24 17:22,0,100,0,0,FALSE,0,11,,,,60,Down,Chinook,0,49
2025-09-24 17:24,25,92,204,83,TRUE,946,11,,,,55,Up,Chinook,0.2,6
2025-09-24 17:24,0,92,0,0,TRUE,0,11,,,,55,Up,Chinook,0,49
2025-09-24 17:24,0,92,0,0,TRUE,0,11,,,,55,Up,Chinook,0,49
2025-09-24 17:24,0,92,0,0,TRUE,0,11,,,,55,Up,Chinook,0,49
2025-09-24 17:24,0,92,0,0,FALSE,0,11,,,,55,Down,Chinook,0,49
2025-09-24 17:24,0,92,0,0,TRUE,0,11,,,,55,Up,Chinook,0,49
2025-09-24 17:25,25,145,428,42,TRUE,947,11,,,,87,Up,Chinook,0.42,27
2025-09-24 17:28,25,90,104,56,FALSE,948,11,,,,54,Down,Chinook,0.1,20
2025-09-24 17:28,0,90,0,0,TRUE,0,11,,,,54,Up,Chinook,0,49
2025-09-24 17:31,25,147,30,71,TRUE,949,11,,?y,,88,Up,Chinook,0.03,12
2025-09-24 17:31,0,147,0,0,TRUE,0,11,,,,88,Up,Chinook,0,49
2025-09-24 17:31,0,147,0,0,TRUE,0,11,,,,88,Up,Chinook,0,49
2025-09-24 17:32,25,87,49,64,FALSE,950,11,,#e,,52,Down,Chinook,0.04,16
2025-09-24 17:32,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 17:32,0,87,0,0,FALSE,0,11,,,,52,Down,Chinook,0,49
2025-09-24 17:32,0,87,0,0,TRUE,0,11,,,,52,Up,Chinook,0,49
2025-09-24 17:33,25,110,259,30,TRUE,951,11,,,,66,Up,Chinook,0.25,33
2025-09-24 17:33,25,95,952,48,TRUE,952,11,,,,57,Up,Chinook,0.95,24
2025-09-24 17:33,25,67,193,42,TRUE,953,11,,,,40,Up,Chinook,0.19,27
2025-09-24 17:33,25,120,48,39,TRUE,954,11,,,,72,Up,Chinook,0.04,29
2025-09-24 17:33,0,120,0,0,FALSE,0,11,,,,72,Down,Chinook,0,49
2025-09-24 17:33,0,120,0,0,FALSE,0,11,,,,72,Down,Chinook,0,49
2025-09-24 17:34,25,75,568,32,TRUE,955,11,,,,45,Up,Chinook,0.56,32
2025-09-24 17:34,25,105,187,30,TRUE,956,11,,,,63,Up,Chinook,0.18,33
2025-09-24 17:34,25,91,10,33,TRUE,957,11,,,,54,Up,Chinook,0.01,32
2025-09-24 17:34,25,89,203,81,TRUE,958,11,,,,53,Up,Chinook,0.2,7
2025-09-24 17:34,25,120,132,84,TRUE,959,11,,,,72,Up,Chinook,0.13,6
2025-09-24 17:34,0,91,0,0,FALSE,0,11,,,,54,Down,Chinook,0,49
2025-09-24 17:34,0,91,0,0,FALSE,0,11,,,,54,Down,Chinook,0,49
2025-09-24 17:37,25,197,486,36,TRUE,960,11,,,,118,Up,Chinook,0.48,30
2025-09-24 17:37,25,90,113,30,TRUE,961,11,,,,54,Up,Chinook,0.11,33
2025-09-24 17:37,0,90,0,0,FALSE,0,11,,,,54,Down,Chinook,0,49
2025-09-24 17:37,0,90,0,0,TRUE,0,11,,,,54,Up,Chinook,0,49
2025-09-24 17:38,25,57,3571,48,TRUE,962,11,,,,34,Up,Chinook,3.57,24
2025-09-24 17:38,0,57,0,0,TRUE,0,11,,,,34,Up,Chinook,0,49
2025-09-24 17:38,0,57,0,0,TRUE,0,11,,,,34,Up,Chinook,0,49
2025-09-24 17:38,0,57,0,0,TRUE,0,11,,,,34,Up,Chinook,0,49
2025-09-24 17:38,0,57,0,0,TRUE,0,11,,,,34,Up,Chinook,0,49
2025-09-24 17:38,0,57,0,0,TRUE,0,11,,,,34,Up,Chinook,0,49
2025-09-24 17:38,0,57,0,0,FALSE,0,11,,,,34,Down,Chinook,0,49
2025-09-24 17:38,0,57,0,0,FALSE,0,11,,,,34,Down,Chinook,0,49
2025-09-24 17:38,0,57,0,0,FALSE,0,11,,,,34,Down,Chinook,0,49
2025-09-24 17:38,0,57,0,0,FALSE,0,11,,,,34,Down,Chinook,0,49
2025-09-24 17:39,25,126,89,46,TRUE,963,11,,,,75,Up,Chinook,0.08,25
2025-09-24 17:39,25,75,65,31,TRUE,964,11,,,,45,Up,Chinook,0.06,33
2025-09-24 17:39,25,65,94,61,FALSE,965,11,,,,39,Down,Chinook,0.09,18
2025-09-24 17:39,25,102,588,61,FALSE,966,11,,,,61,Down,Chinook,0.58,18
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,TRUE,0,11,,,,45,Up,Chinook,0,49
2025-09-24 17:39,0,75,0,0,FALSE,0,11,,,,45,Down,Chinook,0,49
2025-09-24 17:39,0,75,0,0,FALSE,0,11,,,,45,Down,Chinook,0,49
2025-09-24 17:39,0,75,0,0,FALSE,0,11,,,,45,Down,Chinook,0,49
2025-09-24 17:39,0,102,0,0,TRUE,0,11,,,,61,Up,Chinook,0,49
2025-09-24 17:39,0,102,0,0,TRUE,0,11,,,,61,Up,Chinook,0,49
2025-09-24 17:41,25,147,380,73,TRUE,967,11,,,,88,Up,Chinook,0.38,11
2025-09-24 17:41,25,120,714,44,TRUE,968,11,,,,72,Up,Chinook,0.71,26
2025-09-24 17:41,25,165,208,53,TRUE,969,11,,,,99,Up,Chinook,0.2,22
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,TRUE,0,11,,,,99,Up,Chinook,0,49
2025-09-24 17:41,0,165,0,0,FALSE,0,11,,,,99,Down,Chinook,0,49
2025-09-24 17:41,0,165,0,0,FALSE,0,11,,,,99,Down,Chinook,0,49
2025-09-24 17:42,25,170,51,77,TRUE,970,11,,,,102,Up,Chinook,0.05,9
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,TRUE,0,11,,,,102,Up,Chinook,0,49
2025-09-24 17:42,0,170,0,0,FALSE,0,11,,,,102,Down,Chinook,0,49
2025-09-24 17:42,0,170,0,0,FALSE,0,11,,,,102,Down,Chinook,0,49
2025-09-24 17:43,25,75,26,70,TRUE,971,11,,ì?,,45,Up,Chinook,0.02,13
